it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.32958367451701753	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.24681481242341277	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761	0.082768862093604761
1000	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16737485344774514	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	0.16760243141156519	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813	-0.00022757796382005813
2000	0.2426301955337008	0.2426301955337008	0.2426301955337008	0.2426301955337008	0.2426301955337008	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.097600524090886112	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.37360776655362332	0.45558387597555466	0.45558387597555466	0.45558387597555466	0.45558387597555466	0.45558387597555466	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.12526643162014656	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	0.14868761588165536	-0.21295368044185387	-0.21295368044185387	-0.21295368044185387	-0.21295368044185387	-0.21295368044185387	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	-0.027665907529260444	0.24834133493347677	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797	0.22492015067196797
3000	0.20928576369836305	0.20928576369836305	0.20928576369836305	0.20928576369836305	0.20928576369836305	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.10583541859091736	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.29222346013669959	0.9988320585634376	0.9988320585634376	0.16982285854695217	0.16982285854695217	0.16982285854695217	0.16982285854695217	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.12176178471963549	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	0.17507518115283258	-0.78954629486507455	-0.78954629486507455	0.039462905151410876	0.039462905151410876	0.039462905151410876	-0.063987439956034814	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	-0.015926366128718131	0.17046167541706408	0.17046167541706408	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701	0.11714827898386701
4000	0.31011144577636801	0.31011144577636801	0.31011144577636801	0.31011144577636801	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.091644284852086394	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.23108432052176353	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	0.34236970936684058	1.0537950455293286	1.0537950455293286	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.13032389101988301	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	0.12466878490741384	-0.7436835997529605	-0.7436835997529605	0.179787554756485	0.179787554756485	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	-0.038679606167796615	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10076042950188052	0.10641553561434969	0.10641553561434969	0.10641553561434969	0.10641553561434969	0.10641553561434969	0.10641553561434969	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674	0.21770092445942674
5000	0.2645577216708655	0.2645577216708655	0.2645577216708655	0.2645577216708655	0.2645577216708655	0.2645577216708655	0.066706320422737928	0.066706320422737928	0.066706320422737928	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.10371648784802513	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	0.32949946312703221	1.1679204954765379	1.1679204954765379	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.12722205630927014	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	0.083217508618933012	-0.90336277380567243	-0.90336277380567243	0.13733566536159536	0.13733566536159536	0.13733566536159536	0.13733566536159536	-0.06051573588653221	-0.06051573588653221	-0.06051573588653221	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	-0.023505568461245005	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992	0.2462819545080992
6000	0.26616910640596608	0.26616910640596608	0.26616910640596608	0.26616910640596608	0.26616910640596608	0.26616910640596608	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.10214037283308476	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	0.30753048394697263	1.011679967102612	1.011679967102612	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.12016084695522684	0.063017972475567202	0.063017972475567202	0.063017972475567202	0.063017972475567202	0.063017972475567202	0.063017972475567202	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	0.093898013730403268	-0.74551086069664585	-0.74551086069664585	0.14600825945073925	0.14600825945073925	0.14600825945073925	0.14600825945073925	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	-0.018020474122142083	0.039122400357517559	0.039122400357517559	0.039122400357517559	0.039122400357517559	0.24451251147140543	0.24451251147140543	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936	0.21363247021656936
7000	0.21549328844485727	0.21549328844485727	0.21549328844485727	0.21549328844485727	0.21549328844485727	0.21549328844485727	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.12965733772877849	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	0.23036783210603926	1.2459832069812657	1.2459832069812657	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.12628792383164328	0.098515718415961129	0.098515718415961129	0.098515718415961129	0.098515718415961129	0.098515718415961129	0.098515718415961129	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	0.10297034103019943	-1.0304899185364085	-1.0304899185364085	0.089205364613213989	0.089205364613213989	0.089205364613213989	0.089205364613213989	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.003369413897135215	0.031141619312817365	0.031141619312817365	0.031141619312817365	0.031141619312817365	0.13185211369007813	0.13185211369007813	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981	0.12739749107583981
